02/12/2018 21:36;0;0;0
2018-12-02 21:43;0;0;1
2018-12-02 21:44;0;0;1
2018-12-02 21:44;0;1;0
2018-12-02 21:49;1;1;1
2018-12-02 21:49;0;0;1
2018-12-02 21:49;0;0;1
2018-12-02 22:01;1;0;0
2018-12-02 22:01;1;0;0
2018-12-02 22:01;1;0;0
2018-12-02 22:07;0;0;1
2018-12-02 22:09;0;1;0
2018-12-02 22:23;1;0;0
2018-12-02 22:29;0;0;1
2018-12-02 22:33;1;0;0
2018-12-02 22:38;0;0;1
2018-12-02 22:38;1;0;0
2018-12-02 22:55;0;1;0
2018-12-02 22:55;0;1;0
2018-12-02 22:55;0;1;0
